        Time                X1                X2                DX        Collision
 2290.000000   -1.55980714e-02    2.90261418e+01                 3 [ -1.55980714e-02-1.68833619e-110.00000000e+00 ]                 01
 2300.000000   -1.41057782e-02    2.90428921e+01                 3 [ -1.41057782e-02-9.57312337e-110.00000000e+00 ]                 01
 2310.000000   -1.23496160e-02    2.90588894e+01                 3 [ -1.23496160e-02-1.84535475e-110.00000000e+00 ]                 01
 2320.000000   -9.49854525e-03    2.90742353e+01                 3 [ -9.49854525e-035.43684153e-110.00000000e+00 ]                 01
 2330.000000   -6.09507164e-03    2.90890821e+01                 3 [ -6.09507164e-031.77582675e-100.00000000e+00 ]                 01
 2340.000000   -1.52694439e-03    2.91036170e+01                 3 [ -1.52694439e-03-7.71278597e-130.00000000e+00 ]                 01
 2350.000000    7.78739009e-03    2.91181141e+01                 3 [ 7.78739009e-03-1.81599767e-100.00000000e+00 ]                 01
 2360.000000    2.14877595e-02    2.91330865e+01                 3 [ 2.14877595e-023.72489497e-110.00000000e+00 ]                 01
 2370.000000    3.57357157e-02    2.91492611e+01                 3 [ 3.57357157e-02-9.29428587e-110.00000000e+00 ]                 01
 2380.000000    4.74136051e-02    2.91673854e+01                 3 [ 4.74136051e-021.05623699e-100.00000000e+00 ]                 01
 2390.000000    5.54870404e-02    2.91880744e+01                 3 [ 5.54870404e-025.93376730e-110.00000000e+00 ]                 01
 2400.000000    5.74042530e-02    2.92117330e+01                 3 [ 5.74042530e-028.85032276e-110.00000000e+00 ]                 01
 2410.000000    5.48518563e-02    2.92384507e+01                 3 [ 5.48518563e-02-8.00487802e-110.00000000e+00 ]                 01
 2420.000000    5.59963824e-02    2.92681323e+01                 3 [ 5.59963824e-02-7.32237228e-110.00000000e+00 ]                 01
 2430.000000    6.20592143e-02    2.93008579e+01                 3 [ 6.20592143e-021.47372745e-100.00000000e+00 ]                 01
 2440.000000    7.26848337e-02    2.93369730e+01                 3 [ 7.26848337e-02-3.68037315e-110.00000000e+00 ]                 01
 2450.000000    8.13139571e-02    2.93770172e+01                 3 [ 8.13139571e-02-5.95143363e-110.00000000e+00 ]                 01
 2460.000000    8.02208995e-02    2.94213979e+01                 3 [ 8.02208995e-022.31287879e-100.00000000e+00 ]                 01
 2470.000000    6.85249105e-02    2.94700185e+01                 3 [ 6.85249105e-023.78804764e-100.00000000e+00 ]                 01
 2480.000000    4.56350028e-02    2.95222159e+01                 3 [ 4.56350028e-025.24646295e-110.00000000e+00 ]                 01
 2490.000000    1.44839289e-02    2.95767469e+01                 3 [ 1.44839289e-02-3.00378202e-100.00000000e+00 ]                 01
 2500.000000   -1.80010148e-02    2.96319584e+01                 3 [ -1.80010148e-02-6.81442651e-130.00000000e+00 ]                 01
 2510.000000   -4.89014294e-02    2.96861139e+01                 3 [ -4.89014294e-028.31870822e-110.00000000e+00 ]                 01
 2520.000000   -7.71880102e-02    2.97375561e+01                 3 [ -7.71880102e-02-3.20996361e-110.00000000e+00 ]                 01
 2530.000000   -9.88469430e-02    2.97848022e+01                 3 [ -9.88469430e-02-2.80019017e-100.00000000e+00 ]                 01
 2540.000000   -1.14032574e-01    2.98267034e+01                 3 [ -1.14032574e-01-2.72292529e-110.00000000e+00 ]                 01
 2550.000000   -1.20630242e-01    2.98624780e+01                 3 [ -1.20630242e-017.73930377e-110.00000000e+00 ]                 01
 2560.000000   -1.19065173e-01    2.98917924e+01                 3 [ -1.19065173e-011.59488927e-100.00000000e+00 ]                 01
 2570.000000   -1.07595663e-01    2.99147666e+01                 3 [ -1.07595663e-01-5.48832106e-110.00000000e+00 ]                 01
 2580.000000   -8.61513474e-02    2.99320524e+01                 3 [ -8.61513474e-02-1.33341517e-100.00000000e+00 ]                 01
 2590.000000   -6.14635376e-02    2.99447900e+01                 3 [ -6.14635376e-028.20876046e-110.00000000e+00 ]                 01
 2600.000000   -3.76864338e-02    2.99542923e+01                 3 [ -3.76864338e-02-1.31869599e-100.00000000e+00 ]                 01
 2610.000000   -1.66378745e-02    2.99618238e+01                 3 [ -1.66378745e-02-9.84062928e-100.00000000e+00 ]                 01
 2620.000000    3.11841189e-03    2.99685183e+01                 3 [ 3.11841189e-031.29360389e-090.00000000e+00 ]                 01
 2630.000000    2.32474335e-02    2.99754480e+01                 3 [ 2.32474335e-025.23090432e-100.00000000e+00 ]                 01
 2640.000000    4.17968598e-02    2.99836851e+01                 3 [ 4.17968598e-02-2.78397915e-100.00000000e+00 ]                 01
 2650.000000    5.60683805e-02    2.99942058e+01                 3 [ 5.60683805e-02-2.06952987e-100.00000000e+00 ]                 01
 2660.000000    6.63810244e-02    3.00077640e+01                 3 [ 6.63810244e-021.83274711e-100.00000000e+00 ]                 01
 2670.000000    7.73131075e-02    3.00249338e+01                 3 [ 7.73131075e-026.19855200e-110.00000000e+00 ]                 01
 2680.000000    8.83737522e-02    3.00463052e+01                 3 [ 8.83737522e-02-4.41145802e-110.00000000e+00 ]                 01
 2690.000000    9.26860251e-02    3.00724273e+01                 3 [ 9.26860251e-027.71265855e-100.00000000e+00 ]                 01
 2700.000000    8.74320251e-02    3.01034917e+01                 3 [ 8.74320251e-021.08820460e-090.00000000e+00 ]                 01
 2710.000000    7.39487320e-02    3.01391882e+01                 3 [ 7.39487320e-02-1.72239624e-100.00000000e+00 ]                 01
 2720.000000    5.38820050e-02    3.01787758e+01                 3 [ 5.38820050e-02-3.34306227e-100.00000000e+00 ]                 01
 2730.000000    3.01334994e-02    3.02211698e+01                 3 [ 3.01334994e-02-2.30125254e-100.00000000e+00 ]                 01
 2740.000000    8.75840909e-03    3.02651215e+01                 3 [ 8.75840909e-03-5.00166214e-100.00000000e+00 ]                 01
 2750.000000   -8.51398989e-03    3.03095019e+01                 3 [ -8.51398989e-03-5.24211867e-100.00000000e+00 ]                 01
 2760.000000   -2.49211178e-02    3.03533703e+01                 3 [ -2.49211178e-02-1.72262374e-100.00000000e+00 ]                 01
 2770.000000   -4.02638869e-02    3.03958551e+01                 3 [ -4.02638869e-02-3.33947334e-110.00000000e+00 ]                 01
 2780.000000   -5.53313867e-02    3.04361272e+01                 3 [ -5.53313867e-02-1.09317681e-100.00000000e+00 ]                 01
 2790.000000   -7.02085245e-02    3.04733778e+01                 3 [ -7.02085245e-02-2.49680333e-100.00000000e+00 ]                 01
 2800.000000   -8.15635770e-02    3.05068279e+01                 3 [ -8.15635770e-022.77449497e-100.00000000e+00 ]                 01
 2810.000000   -8.80916991e-02    3.05358901e+01                 3 [ -8.80916991e-021.07187037e-100.00000000e+00 ]                 01
 2820.000000   -9.15710222e-02    3.05602143e+01                 3 [ -9.15710222e-02-2.05180816e-100.00000000e+00 ]                 01
 2830.000000   -8.95952316e-02    3.05796414e+01                 3 [ -8.95952316e-02-3.45760985e-110.00000000e+00 ]                 01
 2840.000000   -8.22405531e-02    3.05942929e+01                 3 [ -8.22405531e-023.85050530e-110.00000000e+00 ]                 01
 2850.000000   -7.16088333e-02    3.06045671e+01                 3 [ -7.16088333e-02-1.77018092e-100.00000000e+00 ]                 01
 2860.000000   -5.74466182e-02    3.06110488e+01                 3 [ -5.74466182e-02-1.59552816e-100.00000000e+00 ]                 01
 2870.000000   -4.15485412e-02    3.06144995e+01                 3 [ -4.15485412e-024.11586879e-130.00000000e+00 ]                 01
 2880.000000   -2.68274863e-02    3.06157607e+01                 3 [ -2.68274863e-029.01267326e-110.00000000e+00 ]                 01
 2890.000000   -1.44886029e-02    3.06156129e+01                 3 [ -1.44886029e-022.02617442e-100.00000000e+00 ]                 01
 2900.000000   -6.68441809e-03    3.06146991e+01                 3 [ -6.68441809e-037.29820212e-110.00000000e+00 ]                 01
 2910.000000   -5.35096018e-03    3.06134086e+01                 3 [ -5.35096018e-03-6.85393430e-110.00000000e+00 ]                 01
 2920.000000   -6.17154064e-03    3.06118197e+01                 3 [ -6.17154064e-03-3.37375523e-110.00000000e+00 ]                 01
 2930.000000   -3.63798540e-03    3.06099172e+01                 3 [ -3.63798540e-03-9.52029791e-110.00000000e+00 ]                 01
 2940.000000    3.09299375e-03    3.06078551e+01                 3 [ 3.09299375e-03-6.52543579e-110.00000000e+00 ]                 01
 2950.000000    1.04758667e-02    3.06059856e+01                 3 [ 1.04758667e-023.71945246e-100.00000000e+00 ]                 01
 2960.000000    1.61677039e-02    3.06046923e+01                 3 [ 1.61677039e-029.49866658e-110.00000000e+00 ]                 01
 2970.000000    1.88667008e-02    3.06042691e+01                 3 [ 1.88667008e-028.48453975e-100.00000000e+00 ]                 01
 2980.000000    1.66228069e-02    3.06048363e+01                 3 [ 1.66228069e-02-1.00060508e-090.00000000e+00 ]                 01
 2990.000000    1.30046602e-02    3.06062793e+01                 3 [ 1.30046602e-02-3.85213442e-100.00000000e+00 ]                 01
 3000.000000    1.29744599e-02    3.06084319e+01                 3 [ 1.29744599e-021.97222766e-110.00000000e+00 ]                 01
 3010.000000    1.86711662e-02    3.06113170e+01                 3 [ 1.86711662e-021.30564217e-100.00000000e+00 ]                 01
 3020.000000    3.07472588e-02    3.06152643e+01                 3 [ 3.07472588e-022.25229939e-100.00000000e+00 ]                 01
 3030.000000    4.61367834e-02    3.06209250e+01                 3 [ 4.61367834e-025.72800072e-100.00000000e+00 ]                 01
 3040.000000    5.97836173e-02    3.06291021e+01                 3 [ 5.97836173e-02-2.96639149e-100.00000000e+00 ]                 01
 3050.000000    6.95405266e-02    3.06405100e+01                 3 [ 6.95405266e-02-4.60119706e-100.00000000e+00 ]                 01
 3060.000000    7.46698210e-02    3.06556545e+01                 3 [ 7.46698210e-022.16241876e-100.00000000e+00 ]                 01
 3070.000000    7.77497080e-02    3.06748127e+01                 3 [ 7.77497080e-021.93772109e-100.00000000e+00 ]                 01
 3080.000000    8.09460640e-02    3.06981581e+01                 3 [ 8.09460640e-02-4.53328910e-100.00000000e+00 ]                 01
 3090.000000    8.38163624e-02    3.07258589e+01                 3 [ 8.38163624e-021.88042617e-100.00000000e+00 ]                 01
 3100.000000    8.76340093e-02    3.07580799e+01                 3 [ 8.76340093e-027.19530790e-100.00000000e+00 ]                 01
 3110.000000    9.14326464e-02    3.07950238e+01                 3 [ 9.14326464e-02-3.31903633e-100.00000000e+00 ]                 01
 3120.000000    9.42817517e-02    3.08368900e+01                 3 [ 9.42817517e-027.45181741e-110.00000000e+00 ]                 01
 3130.000000    9.23163238e-02    3.08838075e+01                 3 [ 9.23163238e-02-6.66356976e-120.00000000e+00 ]                 01
 3140.000000    7.99561247e-02    3.09356240e+01                 3 [ 7.99561247e-02-6.86106243e-110.00000000e+00 ]                 01
 3150.000000    5.73950797e-02    3.09916402e+01                 3 [ 5.73950797e-023.48242503e-100.00000000e+00 ]                 01
 3160.000000    3.02131183e-02    3.10506464e+01                 3 [ 3.02131183e-02-6.15900795e-100.00000000e+00 ]                 01
 3170.000000    3.18813442e-03    3.11111996e+01                 3 [ 3.18813442e-03-5.28386742e-100.00000000e+00 ]                 01
 3180.000000   -1.77695485e-02    3.11718837e+01                 3 [ -1.77695485e-023.13299507e-100.00000000e+00 ]                 01
 3190.000000   -3.32295508e-02    3.12315769e+01                 3 [ -3.32295508e-02-3.90961090e-100.00000000e+00 ]                 01
 3200.000000   -4.44764807e-02    3.12894574e+01                 3 [ -4.44764807e-027.39029404e-100.00000000e+00 ]                 01
 3210.000000   -5.26142989e-02    3.13449268e+01                 3 [ -5.26142989e-02-1.16525984e-090.00000000e+00 ]                 01
 3220.000000   -6.16758301e-02    3.13975319e+01                 3 [ -6.16758301e-024.09506714e-110.00000000e+00 ]                 01
 3230.000000   -7.00812682e-02    3.14468008e+01                 3 [ -7.00812682e-021.08466254e-100.00000000e+00 ]                 01
 3240.000000   -7.43661257e-02    3.14923193e+01                 3 [ -7.43661257e-025.83411537e-100.00000000e+00 ]                 01
 3250.000000   -7.40412538e-02    3.15338617e+01                 3 [ -7.40412538e-024.74681724e-100.00000000e+00 ]                 01
 3260.000000   -6.93648806e-02    3.15714480e+01                 3 [ -6.93648806e-024.50036203e-110.00000000e+00 ]                 01
 3270.000000   -6.20145935e-02    3.16053341e+01                 3 [ -6.20145935e-029.64043154e-100.00000000e+00 ]                 01
 3280.000000   -5.24981088e-02    3.16359227e+01                 3 [ -5.24981088e-023.06429467e-100.00000000e+00 ]                 01
 3290.000000   -4.10655467e-02    3.16637237e+01                 3 [ -4.10655467e-02-3.08263011e-100.00000000e+00 ]                 01
 3300.000000   -2.63382667e-02    3.16893786e+01                 3 [ -2.63382667e-027.24791019e-100.00000000e+00 ]                 01
 3310.000000   -1.32795976e-02    3.17136548e+01                 3 [ -1.32795976e-02-8.47732498e-100.00000000e+00 ]                 01
 3320.000000   -3.21639520e-03    3.17372399e+01                 3 [ -3.21639520e-03-5.53010938e-100.00000000e+00 ]                 01
 3330.000000    4.71493418e-03    3.17606717e+01                 3 [ 4.71493418e-03-2.57654238e-110.00000000e+00 ]                 01
 3340.000000    9.67068780e-03    3.17843642e+01                 3 [ 9.67068780e-036.74309189e-110.00000000e+00 ]                 01
 3350.000000    1.13117585e-02    3.18085707e+01                 3 [ 1.13117585e-023.48240177e-100.00000000e+00 ]                 01
 3360.000000    1.23650737e-02    3.18333858e+01                 3 [ 1.23650737e-023.62810758e-110.00000000e+00 ]                 01
 3370.000000    1.49760243e-02    3.18588814e+01                 3 [ 1.49760243e-029.39377879e-110.00000000e+00 ]                 01
 3380.000000    1.78411907e-02    3.18851975e+01                 3 [ 1.78411907e-02-1.50219536e-100.00000000e+00 ]                 01
 3390.000000    1.76887679e-02    3.19124635e+01                 3 [ 1.76887679e-02-3.14975520e-100.00000000e+00 ]                 01
 3400.000000    1.54347232e-02    3.19406673e+01                 3 [ 1.54347232e-022.04229264e-100.00000000e+00 ]                 01
 3410.000000    1.16390452e-02    3.19696866e+01                 3 [ 1.16390452e-023.34878081e-100.00000000e+00 ]                 01
 3420.000000    4.04856530e-03    3.19992959e+01                 3 [ 4.04856530e-03-2.90394158e-100.00000000e+00 ]                 01
 3430.000000   -6.54683402e-03    3.20290788e+01                 3 [ -6.54683402e-03-1.93524079e-100.00000000e+00 ]                 01
 3440.000000   -1.72981910e-02    3.20584740e+01                 3 [ -1.72981910e-02-9.71905567e-110.00000000e+00 ]                 01
 3450.000000   -2.99612573e-02    3.20868898e+01                 3 [ -2.99612573e-024.68703709e-110.00000000e+00 ]                 01
 3460.000000   -4.47493021e-02    3.21136326e+01                 3 [ -4.47493021e-02-1.07828449e-100.00000000e+00 ]                 01
 3470.000000   -5.81809348e-02    3.21379223e+01                 3 [ -5.81809348e-02-9.14714118e-110.00000000e+00 ]                 01
 3480.000000   -6.84974243e-02    3.21590601e+01                 3 [ -6.84974243e-02-8.37693538e-110.00000000e+00 ]                 01
 3490.000000   -7.43486501e-02    3.21765084e+01                 3 [ -7.43486501e-02-2.63186030e-100.00000000e+00 ]                 01
 3500.000000   -7.34032044e-02    3.21899848e+01                 3 [ -7.34032044e-02-3.00683107e-100.00000000e+00 ]                 01
 3510.000000   -6.67825775e-02    3.21995545e+01                 3 [ -6.67825775e-021.40972825e-100.00000000e+00 ]                 01
 3520.000000   -5.54842847e-02    3.22055848e+01                 3 [ -5.54842847e-022.44622892e-100.00000000e+00 ]                 01
 3530.000000   -3.97723456e-02    3.22086986e+01                 3 [ -3.97723456e-021.88167377e-100.00000000e+00 ]                 01
 3540.000000   -2.37236790e-02    3.22097292e+01                 3 [ -2.37236790e-02-1.52997244e-100.00000000e+00 ]                 01
 3550.000000   -1.22851911e-02    3.22095072e+01                 3 [ -1.22851911e-02-2.55406910e-100.00000000e+00 ]                 01
 3560.000000   -6.09654613e-03    3.22086287e+01                 3 [ -6.09654613e-03-4.10634599e-100.00000000e+00 ]                 01
 3570.000000   -3.78355587e-03    3.22074169e+01                 3 [ -3.78355587e-03-2.63990145e-100.00000000e+00 ]                 01
 3580.000000   -2.49022190e-03    3.22060019e+01                 3 [ -2.49022190e-034.45788749e-100.00000000e+00 ]                 01
 3590.000000    6.31087143e-04    3.22044691e+01                 3 [ 6.31087143e-041.32726768e-100.00000000e+00 ]                 01
 3600.000000    5.72189503e-03    3.22029931e+01                 3 [ 5.72189503e-03-3.62093608e-110.00000000e+00 ]                 01
 3610.000000    1.21871247e-02    3.22018491e+01                 3 [ 1.21871247e-021.40308262e-100.00000000e+00 ]                 01
 3620.000000    1.99221489e-02    3.22013896e+01                 3 [ 1.99221489e-023.84129600e-100.00000000e+00 ]                 01
 3630.000000    2.82965523e-02    3.22020289e+01                 3 [ 2.82965523e-023.77350891e-100.00000000e+00 ]                 01
 3640.000000    3.79958173e-02    3.22042249e+01                 3 [ 3.79958173e-022.19898140e-100.00000000e+00 ]                 01
 3650.000000    4.78054375e-02    3.22084956e+01                 3 [ 4.78054375e-021.06925220e-100.00000000e+00 ]                 01
 3660.000000    5.61818598e-02    3.22153576e+01                 3 [ 5.61818598e-02-6.41833207e-110.00000000e+00 ]                 01
 3670.000000    6.41391819e-02    3.22252630e+01                 3 [ 6.41391819e-02-4.91991142e-100.00000000e+00 ]                 01
 3680.000000    7.19659524e-02    3.22386413e+01                 3 [ 7.19659524e-028.82066159e-100.00000000e+00 ]                 01
 3690.000000    7.81422132e-02    3.22559009e+01                 3 [ 7.81422132e-023.77692397e-100.00000000e+00 ]                 01
 3700.000000    8.27471481e-02    3.22773671e+01                 3 [ 8.27471481e-02-3.57943199e-100.00000000e+00 ]                 01
 3710.000000    8.57094581e-02    3.23032840e+01                 3 [ 8.57094581e-02-2.12460648e-100.00000000e+00 ]                 01
 3720.000000    8.56011878e-02    3.23337976e+01                 3 [ 8.56011878e-026.86789258e-110.00000000e+00 ]                 01
 3730.000000    8.02165473e-02    3.23688742e+01                 3 [ 8.02165473e-02-4.77005977e-110.00000000e+00 ]                 01
 3740.000000    7.03635062e-02    3.24082127e+01                 3 [ 7.03635062e-02-1.00008790e-100.00000000e+00 ]                 01
 3750.000000    5.79201953e-02    3.24512933e+01                 3 [ 5.79201953e-023.29791009e-100.00000000e+00 ]                 01
 3760.000000    4.60536347e-02    3.24975071e+01                 3 [ 4.60536347e-024.04915544e-100.00000000e+00 ]                 01
 3770.000000    3.16230017e-02    3.25461427e+01                 3 [ 3.16230017e-02-1.03273072e-090.00000000e+00 ]                 01
 3780.000000    1.56639299e-02    3.25964213e+01                 3 [ 1.56639299e-02-2.01173663e-100.00000000e+00 ]                 01
 3790.000000   -3.05497749e-03    3.26474728e+01                 3 [ -3.05497749e-03-1.03351158e-110.00000000e+00 ]                 01
 3800.000000   -2.12639336e-02    3.26983041e+01                 3 [ -2.12639336e-02-1.17655639e-100.00000000e+00 ]                 01
 3810.000000   -3.56346981e-02    3.27479652e+01                 3 [ -3.56346981e-02-5.56395568e-100.00000000e+00 ]                 01
 3820.000000   -4.62617207e-02    3.27956912e+01                 3 [ -4.62617207e-02-3.37284455e-100.00000000e+00 ]                 01
 3830.000000   -5.17584237e-02    3.28409288e+01                 3 [ -5.17584237e-02-2.96092776e-100.00000000e+00 ]                 01
 3840.000000   -4.94501221e-02    3.28834099e+01                 3 [ -4.94501221e-02-6.43882291e-100.00000000e+00 ]                 01
 3850.000000   -3.73960364e-02    3.29233035e+01                 3 [ -3.73960364e-028.54301010e-100.00000000e+00 ]                 01
 3860.000000   -2.04902202e-02    3.29612529e+01                 3 [ -2.04902202e-023.82947646e-100.00000000e+00 ]                 01
 3870.000000   -4.62550249e-03    3.29981498e+01                 3 [ -4.62550249e-03-2.88767815e-100.00000000e+00 ]                 01
 3880.000000    5.25756410e-03    3.30348070e+01                 3 [ 5.25756410e-03-2.40788144e-100.00000000e+00 ]                 01
 3890.000000    1.14618376e-02    3.30717578e+01                 3 [ 1.14618376e-021.00730717e-090.00000000e+00 ]                 01
 3900.000000    1.17538703e-02    3.31093051e+01                 3 [ 1.17538703e-027.40261796e-100.00000000e+00 ]                 01
 3910.000000    7.44659196e-03    3.31474575e+01                 3 [ 7.44659196e-03-1.16263761e-090.00000000e+00 ]                 01
 3920.000000   -3.46087756e-03    3.31859518e+01                 3 [ -3.46087756e-035.18850659e-100.00000000e+00 ]                 01
 3930.000000   -1.76378489e-02    3.32242027e+01                 3 [ -1.76378489e-023.15120870e-100.00000000e+00 ]                 01
 3940.000000   -3.10522532e-02    3.32614694e+01                 3 [ -3.10522532e-02-6.40308680e-110.00000000e+00 ]                 01
 3950.000000   -4.20920824e-02    3.32970707e+01                 3 [ -4.20920824e-02-2.47021407e-100.00000000e+00 ]                 01
 3960.000000   -5.22889959e-02    3.33303887e+01                 3 [ -5.22889959e-024.11733766e-100.00000000e+00 ]                 01
 3970.000000   -5.85861805e-02    3.33608928e+01                 3 [ -5.85861805e-022.90756182e-100.00000000e+00 ]                 01
 3980.000000   -5.83757099e-02    3.33882732e+01                 3 [ -5.83757099e-02-9.16179926e-110.00000000e+00 ]                 01
 3990.000000   -5.44104171e-02    3.34125410e+01                 3 [ -5.44104171e-02-4.77952376e-110.00000000e+00 ]                 01
 4000.000000   -4.93631991e-02    3.34339045e+01                 3 [ -4.93631991e-02-4.39583501e-110.00000000e+00 ]                 01
 4010.000000   -4.42163277e-02    3.34526250e+01                 3 [ -4.42163277e-022.11589663e-100.00000000e+00 ]                 01
 4020.000000   -3.66272306e-02    3.34689863e+01                 3 [ -3.66272306e-02-3.04741740e-100.00000000e+00 ]                 01
 4030.000000   -2.48851661e-02    3.34834254e+01                 3 [ -2.48851661e-028.57912366e-110.00000000e+00 ]                 01
 4040.000000   -9.18306820e-03    3.34965889e+01                 3 [ -9.18306820e-034.96420811e-110.00000000e+00 ]                 01
 4050.000000    7.62904385e-03    3.35093170e+01                 3 [ 7.62904385e-031.11118924e-100.00000000e+00 ]                 01
 4060.000000    2.27396276e-02    3.35224982e+01                 3 [ 2.27396276e-02-1.46452353e-100.00000000e+00 ]                 01
 4070.000000    3.81924713e-02    3.35369541e+01                 3 [ 3.81924713e-02-2.97445760e-100.00000000e+00 ]                 01
 4080.000000    5.23818044e-02    3.35535071e+01                 3 [ 5.23818044e-02-3.51404138e-100.00000000e+00 ]                 01
 4090.000000    6.01280599e-02    3.35728788e+01                 3 [ 6.01280599e-02-1.75699435e-100.00000000e+00 ]                 01
 4100.000000    6.22587218e-02    3.35954737e+01                 3 [ 6.22587218e-023.47798695e-110.00000000e+00 ]                 01
 4110.000000    5.91528049e-02    3.36213900e+01                 3 [ 5.91528049e-022.67666691e-100.00000000e+00 ]                 01
 4120.000000    5.10375067e-02    3.36504441e+01                 3 [ 5.10375067e-021.86988115e-100.00000000e+00 ]                 01
 4130.000000    3.99039875e-02    3.36821967e+01                 3 [ 3.99039875e-02-5.13411703e-120.00000000e+00 ]                 01
 4140.000000    2.52927333e-02    3.37160342e+01                 3 [ 2.52927333e-02-1.82744153e-100.00000000e+00 ]                 01
 4150.000000    9.84572831e-03    3.37511769e+01                 3 [ 9.84572831e-03-8.81352368e-110.00000000e+00 ]                 01
 4160.000000   -3.03560242e-03    3.37868159e+01                 3 [ -3.03560242e-03-2.84928954e-120.00000000e+00 ]                 01
 4170.000000   -1.32157126e-02    3.38222658e+01                 3 [ -1.32157126e-023.55544467e-100.00000000e+00 ]                 01
 4180.000000   -1.81259169e-02    3.38570070e+01                 3 [ -1.81259169e-02-3.29107841e-110.00000000e+00 ]                 01
 4190.000000   -1.81902870e-02    3.38907936e+01                 3 [ -1.81902870e-02-6.72611698e-100.00000000e+00 ]                 01
 4200.000000   -1.81494789e-02    3.39236026e+01                 3 [ -1.81494789e-02-2.02963081e-100.00000000e+00 ]                 01
 4210.000000   -1.98299554e-02    3.39554253e+01                 3 [ -1.98299554e-021.46427866e-100.00000000e+00 ]                 01
 4220.000000   -2.38554667e-02    3.39861599e+01                 3 [ -2.38554667e-022.22253126e-100.00000000e+00 ]                 01
 4230.000000   -3.06133712e-02    3.40155813e+01                 3 [ -3.06133712e-022.59813048e-100.00000000e+00 ]                 01
 4240.000000   -4.10730349e-02    3.40433073e+01                 3 [ -4.10730349e-023.76813023e-110.00000000e+00 ]                 01
 4250.000000   -5.19114859e-02    3.40687877e+01                 3 [ -5.19114859e-02-3.54173659e-110.00000000e+00 ]                 01
 4260.000000   -6.40302166e-02    3.40914314e+01                 3 [ -6.40302166e-021.80709273e-100.00000000e+00 ]                 01
 4270.000000   -7.75974526e-02    3.41105657e+01                 3 [ -7.75974526e-022.88803555e-100.00000000e+00 ]                 01
 4280.000000   -8.39059134e-02    3.41255205e+01                 3 [ -8.39059134e-02-3.06383190e-140.00000000e+00 ]                 01
 4290.000000   -7.64691821e-02    3.41360308e+01                 3 [ -7.64691821e-02-3.49675342e-100.00000000e+00 ]                 01
 4300.000000   -5.86782803e-02    3.41425204e+01                 3 [ -5.86782803e-02-2.96389168e-100.00000000e+00 ]                 01
 4310.000000   -3.60119900e-02    3.41459428e+01                 3 [ -3.60119900e-029.37328908e-110.00000000e+00 ]                 01
 4320.000000   -1.12536504e-02    3.41475166e+01                 3 [ -1.12536504e-021.25807252e-100.00000000e+00 ]                 01
 4330.000000    1.21459823e-02    3.41485562e+01                 3 [ 1.21459823e-02-1.54507587e-100.00000000e+00 ]                 01
 4340.000000    3.35502627e-02    3.41503119e+01                 3 [ 3.35502627e-02-1.03667339e-090.00000000e+00 ]                 01
 4350.000000    5.06479922e-02    3.41539143e+01                 3 [ 5.06479922e-021.40677344e-090.00000000e+00 ]                 01
 4360.000000    6.10750674e-02    3.41602506e+01                 3 [ 6.10750674e-023.78615267e-100.00000000e+00 ]                 01
 4370.000000    6.59393062e-02    3.41698686e+01                 3 [ 6.59393062e-02-1.93957972e-100.00000000e+00 ]                 01
 4380.000000    6.62379395e-02    3.41830205e+01                 3 [ 6.62379395e-02-3.10419335e-100.00000000e+00 ]                 01
 4390.000000    6.03510585e-02    3.41996929e+01                 3 [ 6.03510585e-021.77807101e-090.00000000e+00 ]                 01
 4400.000000    5.20897490e-02    3.42195740e+01                 3 [ 5.20897490e-025.29469200e-100.00000000e+00 ]                 01
 4410.000000    4.43837172e-02    3.42422334e+01                 3 [ 4.43837172e-02-1.71151711e-090.00000000e+00 ]                 01
 4420.000000    3.56970383e-02    3.42672518e+01                 3 [ 3.56970383e-02-9.25812680e-100.00000000e+00 ]                 01
 4430.000000    2.50849999e-02    3.42941272e+01                 3 [ 2.50849999e-02-1.22580677e-100.00000000e+00 ]                 01
 4440.000000    1.47140716e-02    3.43223145e+01                 3 [ 1.47140716e-02-1.27127641e-090.00000000e+00 ]                 01
 4450.000000    3.63147740e-03    3.43512533e+01                 3 [ 3.63147740e-032.04620775e-090.00000000e+00 ]                 01
 4460.000000   -6.58166472e-03    3.43803532e+01                 3 [ -6.58166472e-033.00960403e-100.00000000e+00 ]                 01
 4470.000000   -1.24467106e-02    3.44090943e+01                 3 [ -1.24467106e-02-2.01084173e-090.00000000e+00 ]                 01
 4480.000000   -1.55489709e-02    3.44371641e+01                 3 [ -1.55489709e-02-1.40808780e-100.00000000e+00 ]                 01
 4490.000000   -1.65016701e-02    3.44643982e+01                 3 [ -1.65016701e-027.71077472e-100.00000000e+00 ]                 01
 4500.000000   -1.40398967e-02    3.44907718e+01                 3 [ -1.40398967e-02-1.31423294e-100.00000000e+00 ]                 01
 4510.000000   -8.69834241e-03    3.45164212e+01                 3 [ -8.69834241e-03-6.88540566e-100.00000000e+00 ]                 01
 4520.000000   -9.20665551e-04    3.45416353e+01                 3 [ -9.20665551e-043.91897506e-100.00000000e+00 ]                 01
 4530.000000    1.06562462e-02    3.45668486e+01                 3 [ 1.06562462e-023.87352140e-100.00000000e+00 ]                 01
 4540.000000    2.58537161e-02    3.45926953e+01                 3 [ 2.58537161e-02-2.56859078e-090.00000000e+00 ]                 01
 4550.000000    4.04867361e-02    3.46199818e+01                 3 [ 4.04867361e-021.96358991e-090.00000000e+00 ]                 01
